RARNUM,StreetAddr,ZIP5,UseCode,YearBuilt,SQFTmain,Units,TotalVal
5502027043,"625 S BERENDO ST, 210",90005,Residential,2005,1260,1,439000
5502028018,3400 W 6TH ST,90020,Commercial,1956,35275,0,4860000
5503004005,338 S OXFORD AVE,90020,Residential,1963,11014,11,356373
5502026021,3273 WILSHIRE BLVD,90010,Commercial,1929,31376,0,6494251
5502029043,"631 S KENMORE AVE, 303",90005,Residential,1984,1288,1,281158
5503004014,315 S SERRANO AVE,90020,Residential,1959,6976,8,358195
5503005013,315 S HOBART BLVD,90020,Institutional,1914,3110,1,650000
5502026020,3255 WILSHIRE BLVD,90010,Commercial,1977,201598,0,18287533
5502027074,"625 S BERENDO ST, 502",90005,Residential,2005,1230,1,321159
5502028020,3351 WILSHIRE BLVD,90010,Commercial,1967,158576,0,11430918
5502028021,621 S CATALINA ST,90005,Commercial,1993,0,0,4018159
5502029038,"631 S KENMORE AVE, 204",90005,Residential,1984,1283,1,298903
5503004008,320 S OXFORD AVE,90020,Residential,1963,7644,8,530229
5503005022,308 S SERRANO AVE,90020,Commercial,1966,22601,0,2225492
5502024117,"3223 W 006 ST, NO  1104",90020,Residential,2009,1540,1,747263
5502025012,618 S NEW HAMPSHIRE AVE,90005,Residential,1921,11376,20,1108875
5502027031,"625 S BERENDO ST, 110",90005,Residential,2005,1300,1,344890
5502027038,"625 S BERENDO ST, 205",90005,Residential,2005,1430,1,339665
5502027081,"625 S BERENDO ST, 509",90005,Residential,2005,1210,1,318659
5503004032,"332 S OXFORD AVE, 204",90020,Residential,2008,1540,1,471329
5502027058,"625 S BERENDO ST, 312",90005,Residential,2005,1340,1,450000
5503003001,356 S WESTERN AVE,90020,Commercial,1933,30930,0,4034494
5503004045,"332 S OXFORD AVE, 405",90020,Residential,2008,1610,1,594000
5503005025,"332 S SERRANO AVE, 2",90020,Residential,2006,1410,1,507224
5503006010,301 S HARVARD BLVD,90020,Commercial,1930,7992,0,2049261
5502027055,"625 S BERENDO ST, 309",90005,Residential,2005,1210,1,313536
5502027064,"625 S BERENDO ST, 405",90005,Residential,2005,1430,1,473000
5502027094,"625 S BERENDO ST, 609",90005,Residential,2005,1390,1,370000
5503004020,351 S SERRANO AVE,90020,Residential,1962,9900,11,1016070
5503005016,333 S HOBART BLVD,90020,Residential,1958,5852,9,518189
5503005028,"332 S SERRANO AVE, 5",90020,Residential,2006,1410,1,441205
5503006031,"315 S HARVARD BLVD, 108",90020,Residential,1988,741,1,127936
5503007020,354 S HARVARD BLVD,90020,Residential,1910,3384,1,134525
5502027035,"625 S BERENDO ST, 202",90005,Residential,2005,1230,1,280338
5502027050,"625 S BERENDO ST, 304",90005,Residential,2005,1250,1,426929
5503006001,4051 W 4TH ST,90020,Residential,1927,8259,8,274028
5502027051,"625 S BERENDO ST, 305",90005,Residential,2005,1430,1,441996
5503004035,"332 S OXFORD AVE, 301",90020,Residential,2008,1580,1,563876
5503005007,320 S SERRANO AVE,90020,Commercial,0,0,0,457624
5502027053,"625 S BERENDO ST, 307",90005,Residential,2005,1480,1,495000
5502029035,"631 S KENMORE AVE, 201",90005,Residential,1984,1285,1,242756
5502027067,"625 S BERENDO ST, 408",90005,Residential,2005,1200,1,307388
5502029030,"631 S KENMORE AVE, 102",90005,Residential,1984,1285,1,109400
5502032009,628 S ARDMORE AVE,90005,Residential,1955,15734,28,1504552
5503004017,333 S SERRANO AVE,90020,Residential,1961,9480,10,300367
5503012021,401 S HOBART BLVD,90020,Residential,1971,35568,45,2585966
5502027092,"625 S BERENDO ST, 607",90005,Residential,2005,1650,1,515962
5502030016,3500 006 ST,90010,Commercial,2007,176103,0,40122161
5502031001,634 S NORMANDIE AVE,90005,Institutional,1926,25045,0,9040860
5503006034,"315 S HARVARD BLVD, 201",90020,Residential,1988,953,1,156189
5503012002,450 S SERRANO AVE,90020,Residential,1916,3884,1,673210
5503012003,444 S SERRANO AVE,90020,Residential,1916,3021,1,389253
5503004021,4161 W 4TH ST,90020,Residential,1959,10088,10,748542
5502027083,"625 S BERENDO ST, 511",90005,Residential,2005,1360,1,455000
5502028005,622 S KENMORE AVE,90005,Commercial,1966,0,0,368756
5502029031,"631 S KENMORE AVE, 103",90005,Residential,1984,1283,1,256053
5503004033,"332 S OXFORD AVE, 205",90020,Residential,2008,1610,1,563347
5503008018,339 S ARDMORE AVE,90020,Residential,1972,66771,84,3438792
5503010036,"431 S KINGSLEY DR, NO 203",90020,Residential,1983,1185,1,294834
5503012022,433 S HOBART BLVD,90020,Residential,1971,36290,45,1934256
5503006004,337 S HARVARD BLVD,90020,Residential,1964,9078,10,756805
5503006049,"345 S HARVARD BL, 203",90020,Residential,2006,1460,1,546254
5503013005, ,0,Residential,0,0,0,51996
5503013007,420 S OXFORD AVE,90020,Residential,1912,4466,1,565190
5503004019,345 S SERRANO AVE,90020,Residential,1913,4174,1,139209
5503007002,351 S KINGSLEY DR,90020,Residential,1920,2304,1,325819
5503007013,314 S HARVARD BLVD,90020,Residential,1909,1940,1,93954
5503013013,415 S SERRANO AVE,90020,Residential,1921,2919,1,359397
5503004038,"332 S OXFORD AVE, 304",90020,Residential,2008,1540,1,505432
5503005001,356 S SERRANO AVE,90020,Residential,1914,4141,1,753885
5503008023,"332 S KINGSLEY DR, 105",90020,Residential,1991,1107,1,234746
5503010041,"431 S KINGSLEY DR, NO 208",90020,Residential,1983,1340,1,181787
5503010048,"431 S KINGSLEY DR, NO 307",90020,Residential,1983,1174,1,176741
5503010051,451 S KINGSLEY DR,90020,Residential,1990,91823,90,6443836
5503006011,4071 W 4TH ST,90020,Residential,1957,10884,12,931707
5503008028,"332 S KINGSLEY DR, 301",90020,Residential,1991,1075,1,415000
5503010029,"431 S KINGSLEY DR, NO 103",90020,Residential,1983,1199,1,149188
5503010043,"431 S KINGSLEY DR, NO 302",90020,Residential,1983,1076,1,246112
5503023015,525 S KINGSLEY DR,90020,Residential,1955,10804,16,1080587
5503023020,"3727 W 6TH ST, STE 614",90020,Commercial,1969,69884,0,7150000
5503006030,"315 S HARVARD BLVD, 107",90020,Residential,1988,741,1,127933
5503006037,"315 S HARVARD BLVD, 204",90020,Residential,1988,741,1,177669
5503008015,354 S KINGSLEY DR,90020,Residential,1916,3755,1,410297
5503008022,"332 S KINGSLEY DR, 104",90020,Residential,1991,1370,1,241820
5503014006,422 N WESTERN AVE,90004,Commercial,1920,10171,0,543436
5503006017,320 S HOBART BLVD,90020,Residential,1959,7440,10,1332019
5503012008,414 S SERRANO AVE,90020,Residential,1913,3615,1,887000
5503013015,427 S SERRANO AVE,90020,Residential,1914,4168,1,620742
5503020025, ,0,Commercial,1924,7500,0,798178
5503022016, ,0,Residential,0,0,0,263159
5503023050,"514 S HARVARD BLVD, NO 103",90020,Residential,1961,617,1,107133
5503026007,600 S HARVARD BLVD,90005,Commercial,1949,26995,3,8839932
5503006007,321 S HARVARD BLVD,90020,Residential,1965,8576,10,894373
5503007021,333 S KINGSLEY DR,90020,Residential,1985,81043,103,16028902
5503019004,538 S WESTERN AVE,90020,Commercial,1952,0,0,662537
5503011021,430 S HOBART BLVD,90020,Residential,1971,55605,68,5844808
5503023070,"514 S HARVARD BLVD, NO 306",90020,Residential,1961,1051,1,215976
5503022009,550 S HOBART BLVD,90020,Commercial,1956,0,0,1390000
5503023062,"514 S HARVARD BLVD, NO 207",90020,Residential,1961,1321,1,104184
5503023063,"514 S HARVARD BLVD, NO 208",90020,Residential,1961,743,1,64028
5503030026,"3785 WILSHIRE BLVD, NO   202",90010,Residential,2009,1830,1,590000
5503030027,"3785 WILSHIRE BLVD, NO   203",90010,Residential,2009,1830,1,600000
5503010034,"431 S KINGSLEY DR, NO 201",90020,Residential,1983,1204,1,225418
5503020023,534 S OXFORD AVE,90020,Residential,1989,14787,20,3381281
5503021021,4020 W 5TH ST,90020,Residential,1972,40176,50,3718383
5503023052,"514 S HARVARD BLVD, NO 105",90020,Residential,1961,1074,1,199661
5503028020,3699 WILSHIRE BLVD,90010,Commercial,1982,334977,0,29266285
5503030034,"3785 WILSHIRE BLVD, NO   704",90010,Residential,2009,1390,1,511803
5503028005,616 S SERRANO AVE,90005,Commercial,1913,3487,0,390858
5503030028,"3785 WILSHIRE BLVD, NO   204",90010,Residential,2009,1830,1,643000
5503013021,440 S OXFORD AVE,90020,Residential,1962,22096,33,5324062
5503024200,"520 S KINGSLEY DR, 204",90020,Residential,2007,990,1,322496
5503012009,408 S SERRANO AVE,90020,Residential,1915,3152,1,608947
5503014005,430 S WESTERN AVE,90020,Commercial,1920,7916,4,502945
5503020012,511 S SERRANO AVE,90020,Residential,1930,42528,58,3491835
5503024198,"520 S KINGSLEY DR, 202",90020,Residential,2007,1580,1,612000
5503030040,"3785 WILSHIRE BLVD, NO   710",90010,Residential,2009,1390,1,543053
5503024197,"520 S KINGSLEY DR, 201",90020,Residential,2007,1480,1,567264
5503030039,"3785 WILSHIRE BLVD, NO   709",90010,Residential,2009,1400,1,601718
5503012023,421 S HOBART BLVD,90020,Residential,1971,35568,45,2589719
5503013018,445 S SERRANO AVE,90020,Residential,1913,3058,1,739341
5503019015,528 S WESTERN AVE,90020,Commercial,1925,4827,0,1127093
5503023053,"514 S HARVARD BLVD, NO 106",90020,Residential,1961,1051,1,199659
5503030050,"3785 WILSHIRE BLVD, NO   808",90010,Residential,2009,1360,1,610732
5503020016,526 N OXFORD AVE,90004,Residential,1930,35315,50,1021814
5503023012,524 S HARVARD BLVD,90020,Residential,1957,9802,15,752226
5503023049,"514 S HARVARD BLVD, NO 102",90020,Residential,1961,1195,1,176546
5503024003,534 S KINGSLEY DR,90020,Residential,1964,19617,26,1450470
5503030090,"3785 WILSHIRE BLVD, NO  1112",90010,Residential,2009,1690,1,939243
5503023060,"514 S HARVARD BLVD, NO 205",90020,Residential,1961,1074,1,321452
5503023061,"514 S HARVARD BLVD, NO 206",90020,Residential,1961,1051,1,236066
5503024218,"520 S KINGSLEY DR, 502",90020,Residential,2007,2310,1,827000
5503023048,"514 S HARVARD BLVD, NO 101",90020,Residential,1961,745,1,116887
5503030112,"3785 WILSHIRE BLVD, NO  1510",90010,Residential,2009,1390,1,563546
5503030001,3900 W 6TH ST,90020,Commercial,1923,13046,0,4000000
5503030116,"3785 WILSHIRE BLVD, NO  1602",90010,Residential,2009,1700,1,818679
5503023051,"514 S HARVARD BLVD, NO 104",90020,Residential,1961,954,1,83343
5503030124,"3785 WILSHIRE BLVD, NO  1610",90010,Residential,2009,1390,1,610349
5503030082,"3785 WILSHIRE BLVD, NO  1104",90010,Residential,2009,1400,1,519657
5503030121,"3785 WILSHIRE BLVD, NO  1607",90010,Residential,2009,1360,1,668058
5503030120,"3785 WILSHIRE BLVD, NO  1606",90010,Residential,2009,1430,1,656787
5503030135,"3785 WILSHIRE BLVD, NO  1709",90010,Residential,2009,1390,1,663383
5503030081,"3785 WILSHIRE BLVD, NO  1103",90010,Residential,2009,1430,1,592831
5503030149,"3785 WILSHIRE BLVD, NO  1811",90010,Residential,2009,1690,1,922167
5503030136,"3785 WILSHIRE BLVD, NO  1710",90010,Residential,2009,1390,1,578916
5503030187,"3785 WILSHIRE BLVD, NO  2201",90010,Residential,2009,1730,1,924176
5503030086,"3785 WILSHIRE BLVD, NO  1108",90010,Residential,2009,1360,1,750000
5503030101,"3785 WILSHIRE BLVD, NO  1211",90010,Residential,2009,1690,1,939243
5503030201,"3785 WILSHIRE BLVD, NO  2303",90010,Residential,2009,2400,1,2235101
5503030074,"3785 WILSHIRE BLVD, NO  1008",90010,Residential,2009,1360,1,630294
5503030079,"3785 WILSHIRE BLVD, NO  1101",90010,Residential,2009,1730,1,772491
5503030104,"3785 WILSHIRE BLVD, NO  1502",90010,Residential,2009,1700,1,746955
5503030138,"3785 WILSHIRE BLVD, NO  1712",90010,Residential,2009,1690,1,955241
5503030127,"3785 WILSHIRE BLVD, NO  1701",90010,Residential,2009,1730,1,821713
5503030162,"3785 WILSHIRE BLVD, NO  1912",90010,Residential,2009,1690,1,999517
5503030177,"3785 WILSHIRE BLVD, NO  2103",90010,Residential,2009,1430,1,615782
5503030100,"3785 WILSHIRE BLVD, NO  1210",90010,Residential,2009,1390,1,592677
5503030199,"3785 WILSHIRE BLVD, NO  2301",90010,Residential,2009,3020,1,1853376
5503030166,"3785 WILSHIRE BLVD, NO  2004",90010,Residential,2009,1400,1,651946
5503030173,"3785 WILSHIRE BLVD, NO  2011",90010,Residential,2009,1690,1,1044721
5503030180,"3785 WILSHIRE BLVD, NO  2106",90010,Residential,2009,1430,1,715191
5503030205,"3785 WILSHIRE BLVD, NO  PH-1",90010,Residential,2009,2810,1,1795000
5503030175,"3785 WILSHIRE BLVD, NO  2101",90010,Residential,2009,1730,1,927189
5503030178,"3785 WILSHIRE BLVD, NO  2104",90010,Residential,2009,1400,1,594686
5503030159,"3785 WILSHIRE BLVD, NO  1909",90010,Residential,2009,1390,1,636295
5503030209,"3785 WILSHIRE BLVD, NO  PH-5",90010,Residential,2009,2810,1,1950000
5503030184,"3785 WILSHIRE BLVD, NO  2110",90010,Residential,2009,1390,1,652689
5502025900, ,0, ,0,0,0,0
5503030909, ,0, ,0,0,0,0
5517005014,153 N OXFORD AVE,90004,Residential,1946,5782,8,711823
5517008036,238 S OXFORD AVE,90004,Commercial,1984,17228,0,2538402
5517005020,4568 BEVERLY BLVD,90004,Commercial,1969,0,0,104440
5517009007,136 S OXFORD AVE,90004,Residential,1966,7532,8,260768
5517010027,215 N SERRANO AVE,90004,Residential,1919,1745,1,59947
5517011027,147 N HOBART BLVD,90004,Residential,1920,1904,1,410924
5517005012,145 N OXFORD AVE,90004,Residential,1917,4090,3,484399
5517012021,169 S HOBART BLVD,90004,Residential,1915,2186,1,110823
5517007020,252 S WESTERN AVE,90004,Commercial,1970,1560,0,659951
5517009033,158 S OXFORD AVE,90004,Commercial,2003,4462,1,1553680
5517010007,123 N SERRANO AVE,90004,Residential,1913,2205,1,600000
5517011001,4474 BEVERLY BLVD,90004,Commercial,1948,1504,0,760000
5517011008,203 N HOBART BLVD,90004,Residential,1918,1850,1,458571
5517008006,227 S SERRANO AVE,90004,Residential,1987,4952,7,836142
5517009005,120 S OXFORD AVE,90004,Residential,1957,8078,9,1320970
5517010005,133 N SERRANO AVE,90004,Residential,1911,2426,1,700000
5517011003,218 N SERRANO AVE,90004,Residential,1917,1576,1,64551
5517012004,118 S SERRANO AVE,90004,Residential,1912,1574,1,347839
5517013002,265 S HOBART BLVD,90004,Residential,1922,5712,4,372933
5517006028,187 S OXFORD AVE,90004,Residential,1971,27945,36,2803145
5517007021,270 S WESTERN AVE,90004,Commercial,0,0,0,471533
5517009018,119 S SERRANO AVE,90004,Residential,1910,2562,1,365650
5517009025,169 S SERRANO AVE,90004,Residential,1909,1300,1,522360
5517009027,177 S SERRANO AVE,90004,Residential,1908,1864,1,224609
5517011017,140 N SERRANO AVE,90004,Residential,1918,1448,1,394482
5517011026,153 N HOBART BLVD,90004,Residential,1920,1490,1,270105
5517015006,159 S HARVARD BLVD,90004,Residential,1919,1647,1,375000
5517015011,4151 W 2ND ST,90004,Residential,1945,5906,8,401207
5517006018,174 S WESTERN AVE,90004,Commercial,1919,5850,3,886105
5517008026,208 S OXFORD AVE,90004,Residential,1921,2526,2,305109
5517010014,112 N OXFORD AVE,90004,Residential,1913,2078,1,81953
5517007017,240 S WESTERN AVE,90004,Commercial,1925,44988,0,6964793
5517008028,217 S SERRANO AVE,90004,Residential,1964,16025,24,1863987
5517009016,127 S SERRANO AVE,90004,Residential,1907,1902,1,482035
5517010044,4500 BEVERLY BLVD,90004,Commercial,1975,3304,1,879726
5517013024,4212 W 2ND ST,90004,Residential,1909,1956,1,535748
5517015024,160 S HOBART BLVD,90004,Residential,1912,1731,1,64022
5517016009,207 N HARVARD BLVD,90004,Residential,1919,1511,1,72048
5517017023,136 N HARVARD BLVD,90004,Residential,1920,2169,1,573000
5517008015,4267 W 3RD ST,90020,Institutional,1926,29930,0,1546471
5517009036,102 N OXFORD AVE,90004,Residential,1971,27969,36,2323989
5517013009,223 S HOBART BLVD,90004,Residential,0,0,0,78411
5517014018,4151 W 3RD ST,90020,Commercial,1993,6696,0,2400000
5517016028,147 N HARVARD BLVD,90004,Residential,1914,1430,1,260326
5517017016, ,0,Residential,0,0,0,4976
5517017035,115 N KINGSLEY DR,90004,Residential,1910,1985,1,230365
5517010039,137 N SERRANO AVE,90004,Residential,1924,2613,1,285639
5517015015,118 S HOBART BLVD,90004,Residential,1913,1635,1,216812
5517017037,107 N KINGSLEY DR,90004,Residential,1909,2063,2,477170
5517018012,101 S KINGSLEY DR,90004,Residential,1910,2960,1,265860
5517005027,129 N OXFORD AVE,90004,Residential,1927,15915,24,827502
5517010013,104 N OXFORD AVE,90004,Residential,1910,2326,2,325629
5517010037,200 N OXFORD AVE,90004,Residential,1969,9732,12,1333803
5517011029,139 N HOBART BLVD,90004,Residential,1910,1665,1,201029
5517011031,127 N HOBART BLVD,90004,Residential,1913,2263,1,779210
5517017002,223 N KINGSLEY DR,90004,Residential,1915,1312,1,416883
5517017004,215 N KINGSLEY DR,90004,Residential,1913,1396,1,174783
5517018011,134 S HARVARD BLVD,90004,Residential,1919,2227,1,142350
5517018014,115 S KINGSLEY DR,90004,Residential,1910,2717,1,545836
5517011015,150 N SERRANO AVE,90004,Residential,1921,3357,1,564953
5517011019,132 N SERRANO AVE,90004,Residential,1917,2137,2,469035
5517015013,106 S HOBART BLVD,90004,Residential,1910,1598,1,318892
5517017017,102 N HARVARD BLVD,90004,Residential,1920,1365,1,557500
5517018010,138 S HARVARD BLVD,90004,Residential,1919,1242,1,60746
5517019004,225 S KINGSLEY DR,90004,Residential,1916,2672,1,209187
5517008029,4245 W 3RD ST,90020,Commercial,1980,8340,0,2785579
5517010001,151 N SERRANO AVE,90004,Residential,1916,1475,1,493000
5517010009,117 N SERRANO AVE,90004,Residential,1911,3045,1,698021
5517011033,119 N HOBART BLVD,90004,Residential,1912,3132,1,389095
5517014017,248 S HOBART BLVD,90004,Residential,1928,7359,8,664690
5517015020,144 S HOBART BLVD,90004,Residential,1912,1339,1,615000
5517015023,158 S HOBART BLVD,90004,Residential,1917,2463,1,452042
5517008008,237 S SERRANO AVE,90004,Residential,1971,6996,8,836098
5517012001,102 S SERRANO AVE,90004,Residential,1917,1529,1,383649
5517015025,168 S HOBART BLVD,90004,Residential,1912,1724,1,61552
5517013003,259 S HOBART BLVD,90004,Residential,1957,7095,10,248176
5517017028,151 N KINGSLEY DR,90004,Residential,1910,3656,1,443871
5517022001,202 N KINGSLEY DR,90004,Residential,1915,2204,1,627073
5517013011,214 S SERRANO AVE,90004,Residential,1957,8472,10,494964
5517014006,245 S HARVARD BLVD,90004,Residential,1908,2552,1,506948
5517015014,112 S HOBART BLVD,90004,Residential,1921,1454,1,406086
5517016037,103 N HARVARD BLVD,90004,Residential,1915,1488,1,221972
5517021022,164 S KINGSLEY DR,90004,Residential,1910,2124,1,500112
5517022002,206 N KINGSLEY DR,90004,Residential,1913,1751,1,277503
5518001011,255 S NORMANDIE AVE,90004,Residential,1930,7458,8,372663
5518005006,112 N NORMANDIE AVE,90004,Residential,1950,8900,12,1228552
5517015007,165 S HARVARD BLVD,90004,Residential,1910,1679,1,339995
5517017029,147 N KINGSLEY DR,90004,Residential,1909,1602,1,559000
5517018002,178 S HARVARD BLVD,90004,Residential,1920,1788,1,311121
5517019021,"228 S HARVARD BLVD, NO 8",90004,Residential,1957,5978,8,1140152
5517021001,103 S ARDMORE AVE,90004,Residential,1917,2224,1,640000
5517021015,173 S ARDMORE AVE,90004,Residential,1911,2527,1,563700
5517022017,143 N ARDMORE AVE,90004,Residential,1920,962,1,295244
5518005013,148 N NORMANDIE AVE,90004,Residential,1964,5490,7,750029
5517013005,243 S HOBART BLVD,90004,Residential,1949,4524,6,457933
5517014029,"254 S HOBART BLVD, UNIT   9",90004,Residential,1981,1444,1,292634
5517015036,154 S HOBART BLVD,90004,Residential,1911,1597,1,583000
5517016027,151 N HARVARD BLVD,90004,Residential,1914,1402,1,75257
5517019018,240 S HARVARD BLVD,90004,Residential,1921,4109,3,101956
5517022005,218 N KINGSLEY DR,90004,Residential,1914,1222,1,179307
5517022028,106 N KINGSLEY DR,90004,Residential,1909,2018,1,637987
5518001030,247 S NORMANDIE AVE,90004,Residential,1982,29569,36,4779759
5518002008,141 S NORMANDIE AVE,90004,Residential,1957,15937,29,2762484
5517015009,175 S HARVARD BLVD,90004,Residential,1921,2077,1,454051
5517007913, ,0, ,0,0,0,0
